scenario,gridiv,time,QH,QE,QN,QS,T2,after_spinup,hour,name,type,paved,bldgs,green_fraction,green_blue_fraction,impervious_fraction
future_plus_2p5c,7,2024-03-14 16:00:00,127.50410838803917,23.399195623268582,274.24080283470397,123.33749882339623,33.55672273670144,False,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-14 17:00:00,73.4205831918572,10.896594458511819,111.30266805707078,26.985490406701746,33.04906274460736,False,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-14 18:00:00,36.38568937728094,5.919996299209532,13.546645387661876,-28.759040288828597,32.529093110553575,False,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-14 19:00:00,25.313242775929595,3.9345556342866677,-12.628268933724433,-41.8760673439407,32.023734333250154,False,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-14 20:00:00,24.23813952988655,3.093607236872115,-13.919052094673331,-41.250798861431996,31.779556510911373,False,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-14 21:00:00,24.54432518946661,2.476207864541497,-12.831257803371388,-39.8517908573795,31.66656532643374,False,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-14 22:00:00,25.25167771041801,2.3008117320497283,-11.03163810228437,-38.584127544752114,31.391815364610938,False,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-14 23:00:00,25.905912485866512,2.18347772107095,-9.607137810521863,-37.69652801745932,31.155183427321035,False,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 00:00:00,26.133258746421692,2.3778654407782454,-8.688271826387284,-37.199396013587226,30.97612860771736,False,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 01:00:00,26.585369234982526,2.4687202700924584,-7.301981989501338,-36.35607149457632,30.689387796494188,False,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 02:00:00,26.336500348577747,3.103471966222276,-6.412183491494708,-35.852155806294725,30.37647368171042,False,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 03:00:00,25.187598525762752,4.3105873695850105,-6.478125603437298,-35.97631149878506,30.073054815634638,False,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 04:00:00,24.393403707556,5.245664647439807,-6.139496105759728,-35.77856446075553,29.88266650693973,False,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 05:00:00,25.823839720481303,5.490055093246082,-1.2941209321256089,-32.608015745852995,29.858825902348496,False,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 06:00:00,39.10691429659908,6.657631522121051,40.009490846074634,-5.755054972645488,30.232400838165958,False,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 07:00:00,80.57967858178239,9.643238298301444,155.29264439776182,65.06972751767798,31.370966219131986,False,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 08:00:00,143.14397064035134,11.59853134395143,315.89884196748665,161.15633998318384,32.69773269414937,False,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 09:00:00,207.1760996213276,10.491188108846613,468.62663408637326,250.959346356199,33.982528531121865,False,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 10:00:00,251.82688658924022,10.198280054749686,578.7613289709521,316.7361623269623,35.19003164284558,False,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 11:00:00,268.74760778390896,10.217588911949528,615.507569562325,336.54237286646645,35.60722116476581,False,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 12:00:00,273.9858191791488,10.526122257339829,622.6483707683058,338.13642933181717,35.54539508354825,False,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 13:00:00,261.2706518350361,11.196960491746829,587.35206366452,314.88445133773706,35.56550404508295,False,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 14:00:00,221.52084099259233,10.320721685680635,479.9419969710486,248.1004342927756,35.16878220527074,False,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 15:00:00,170.34687795266134,6.539703739742101,343.18153622192136,166.29495452951792,34.34036252254521,False,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 16:00:00,115.50314437882139,4.879709288715671,202.6410244490094,82.25817078147233,33.71096214604395,False,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 17:00:00,66.20392743394137,3.8349988882888653,80.16157906427419,10.12265274204396,33.320068458365725,False,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 18:00:00,35.14112639878015,3.0486541280872355,5.619652747612406,-32.57012777925498,32.918159960333504,False,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 19:00:00,25.808622215831676,2.64276562073501,-12.982521864488733,-41.43390970105542,32.44811841282574,False,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 20:00:00,24.94984157607385,2.4211699651009826,-12.919848208648093,-40.29085974982293,32.08229582172681,False,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 21:00:00,25.051531878407648,2.4208386375004682,-11.600567761146758,-39.072938277054874,31.874497502855807,False,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 22:00:00,25.167113854780354,2.700856864477682,-10.2927307401697,-38.160701459427735,31.59252738310225,False,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-15 23:00:00,24.433154421224014,3.7080990491007326,-9.61391674196559,-37.75517021229034,31.340426299400804,False,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 00:00:00,21.08325369389735,7.159968120688814,-9.507305369226934,-37.7505271838131,31.15801992090285,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 01:00:00,15.468867126206776,12.978863776118823,-9.01657976943406,-37.464310671759655,30.864916662438947,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 02:00:00,12.448249211896718,16.26520435107255,-8.299577318715505,-37.01303088168477,30.49460625965325,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 03:00:00,13.221616448645399,15.865856186514286,-7.28103328670829,-36.36850592186797,30.04906941352382,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 04:00:00,12.348346154096506,17.228331371133024,-5.9901511337260445,-35.56682865895557,29.665410701719466,True,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 05:00:00,10.775868562232889,20.54328520131303,-1.1726384299584138,-32.49179219350433,29.509238983456598,True,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 06:00:00,20.91036704652421,23.85430954955045,36.2858424606362,-8.47883413543847,29.834177625789806,True,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 07:00:00,52.540678554005844,29.53072419253949,133.59798090282428,51.52657815627895,30.806537878558288,True,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 08:00:00,107.50917051394431,34.16950509402458,282.3255633980811,140.64688779011223,32.19530035363562,True,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 09:00:00,169.3005350548737,35.632579908812325,437.1599141015915,232.22679913790546,33.95509870125837,True,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 10:00:00,228.7075078732962,32.389681054654424,575.7668241217082,314.66963519375753,35.562795144109,True,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 11:00:00,277.43232910606326,23.426122633798855,671.9819300872206,371.12347834735846,36.027525853160945,True,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 12:00:00,296.77886394894426,12.440446498302142,682.987789362323,373.7684789150767,35.83949028683546,True,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 13:00:00,283.03690247819833,10.48147882484375,638.6352280223629,345.11684671932085,35.73836516234328,True,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 14:00:00,234.95514346585466,20.91766372328095,540.7383999973271,284.8655928081915,35.371402419762596,True,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 15:00:00,168.93051616199836,33.43650189442281,404.98214195388664,202.61512389746545,34.45087271871555,True,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 16:00:00,117.50099567819323,25.65234324541537,257.24150798400035,114.08816906039176,33.71112141137811,True,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 17:00:00,69.44785240858648,12.456361202132456,106.08418028813462,24.179966677415674,33.23726073967129,True,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 18:00:00,35.57652081166231,6.816256933882976,13.806518439591287,-28.586259305954005,32.748988640215956,True,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 19:00:00,25.153766944271524,4.558269811576207,-11.306730779806957,-41.01876753565469,32.248572357790586,True,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 20:00:00,24.30017434618188,3.536711619653508,-12.519778944600501,-40.35666491043589,31.90657039866055,True,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 21:00:00,24.533900707098606,3.1081191670428505,-11.539705062534955,-39.18172493667641,31.761410521290443,True,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 22:00:00,24.96720093125934,2.890136799855064,-10.495829202598342,-38.35316693371275,31.61945063097113,True,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-16 23:00:00,24.94284059144788,3.143178708343301,-9.793313303357737,-37.87933260314892,31.498084493965692,True,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 00:00:00,24.50258257750812,3.908173772991921,-8.980047104035089,-37.39080345453513,31.276052262405866,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 01:00:00,24.85773033122621,4.043019151420147,-7.697057484920479,-36.59780696756684,30.90302454925897,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 02:00:00,25.04614852905425,3.917148931108432,-7.656589700450811,-36.619887160613494,30.65589734422822,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 03:00:00,24.137406402969294,4.345587795694008,-9.266765458607154,-37.74975965727046,30.59135352267163,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 04:00:00,23.478832004852876,4.60009674406069,-10.44616010014397,-38.52508884905753,30.67387193310616,True,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 05:00:00,24.818403679522557,4.540784845765075,-6.447186390241047,-35.80637491552868,30.82853544064515,True,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 06:00:00,38.158436320212935,5.358580386731646,33.99277140318725,-9.524245303757338,31.222807881246393,True,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 07:00:00,78.26976367127361,8.197739430849511,145.20847052161557,58.74096741949242,32.25372652038902,True,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 08:00:00,138.61858325464604,12.133248596179852,304.7024641042663,153.95063225344043,33.702782076533744,True,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 09:00:00,199.81573411781838,15.180907773958987,461.8089390946239,246.8122972028465,35.66167111654162,True,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 10:00:00,247.51791760413747,15.499071412682378,576.9044912963323,313.8875022795124,37.84692790841747,True,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 11:00:00,271.5961133875298,17.6407881708374,638.8509098567857,349.61400829841864,38.3239206642699,True,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 12:00:00,280.4984654432314,19.122577864014822,660.2698635055958,360.6488201983496,37.517964309685006,True,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 13:00:00,264.90864498303637,23.247357380910888,626.5380361623793,338.382033798432,36.726215734377135,True,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 14:00:00,222.41617627333144,30.711453194044154,534.8223161850884,281.6946867177128,35.673856498526085,True,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 15:00:00,161.94775395662035,37.98776164235057,399.7886609202972,199.8531453213263,34.48256453067437,True,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 16:00:00,97.20081175295262,36.86413665727441,233.76914411623622,99.70419570600917,33.696454338476734,True,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 17:00:00,45.40076535972338,28.967520383399926,87.87499029459308,13.506704551469774,33.29459758115859,True,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 18:00:00,21.569828132217648,18.61597418395243,8.605052259108904,-31.580750057061177,32.9194178244603,True,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 19:00:00,17.968880968731707,11.392539172265087,-12.593326397823697,-41.954746538820494,32.38592277602539,True,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 20:00:00,19.811318359756942,8.171114039276512,-12.456601616406807,-40.439034015440264,31.964257070035746,True,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 21:00:00,21.40314155161843,6.540301529340129,-10.814897570561866,-38.75834065152042,31.74040501477991,True,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 22:00:00,22.56341470406936,5.786981931731288,-9.136853857579792,-37.487250493380444,31.50207642018995,True,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-17 23:00:00,22.935744004935955,5.846367305112395,-7.860103106075717,-36.64221441612407,31.277014878564987,True,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 00:00:00,22.081194009792863,6.804701511413859,-7.819838399607744,-36.70573392081447,31.033075243785657,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 01:00:00,19.743794539630244,9.214194904040713,-7.826435830481753,-36.78442527415271,30.706142989885638,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 02:00:00,16.901882027910407,12.273557333715091,-7.220076482939313,-36.39551584456481,30.430727700828385,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 03:00:00,14.48164104609211,14.826229555687329,-6.873791718124232,-36.18166231990367,30.229589396110487,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 04:00:00,11.851536677683825,17.549279278383043,-6.7071399180816025,-36.10795587414847,30.10656439410576,True,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 05:00:00,9.790300864294819,21.171885004554497,-2.1623246971862087,-33.124510566035525,29.99709897655018,True,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 06:00:00,15.814486748623139,29.42725057459916,37.77119500775591,-7.470542315466395,30.193273837392738,True,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 07:00:00,38.97440914534393,49.01660145492833,148.76442408908807,60.773413488815805,30.874595220170644,True,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 08:00:00,77.6036080243468,73.8709984831883,307.75176818800617,156.27716168047107,31.546974561872474,True,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 09:00:00,120.30621580223102,86.42839812385417,440.86992410083485,234.13531017474963,32.61826756799356,True,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 10:00:00,164.65693955861636,82.57037266711147,539.8016630804392,292.57435085471144,34.00982767191652,True,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 11:00:00,215.3034425248538,60.66957836171045,606.2949206749728,330.3218997884085,34.77597773315862,True,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 12:00:00,258.8854291219133,32.97815764384345,642.4898317137753,350.6262449480185,35.04918678109008,True,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 13:00:00,270.3865146604341,14.92547195928278,620.3261625482374,335.0141759285207,35.41553159541428,True,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 14:00:00,239.51320186163153,8.528094088236672,521.3386010906212,273.29730514075294,35.321324923813755,True,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 15:00:00,190.7832925759668,7.09264240509961,396.03438732952304,198.15845234845662,34.63692248424817,True,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 16:00:00,135.1678231497171,5.3377247010003535,252.34820978555,111.84266193483256,33.92541552136779,True,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 17:00:00,76.89942759965005,4.152717676558124,104.34350146062634,23.291356184418166,33.4283140415028,True,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 18:00:00,36.948720198217984,3.413555660537319,8.63563986855094,-31.72663599020436,32.92016453414837,True,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 19:00:00,23.67821530186693,3.4813369049303424,-17.006270062866953,-44.165822269664226,32.32483410118791,True,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 20:00:00,21.308235404775786,4.00919879980379,-18.83604863114873,-44.153482835728305,31.965892026172313,True,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 21:00:00,19.262618377280187,5.617175305776965,-18.48317366751007,-43.362967350567224,31.759113208573897,True,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 22:00:00,16.791988445157436,8.267676495280293,-17.40593716460432,-42.46560210504205,31.261353319616035,True,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-18 23:00:00,16.209115193749085,9.294982783657469,-16.109376591472095,-41.613474568878644,30.831829076927622,True,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 00:00:00,17.707413358024763,8.415320596758258,-14.405331656557715,-40.528065611340736,30.567542719729804,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 01:00:00,19.702006780652727,7.164446586810027,-12.39462455945062,-39.26107792691337,30.244108680848658,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 02:00:00,20.991616922949888,6.227998088510659,-11.636414511162021,-38.85602952262257,30.000097583271195,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 03:00:00,21.75050180851109,5.495763014331403,-11.909787997593329,-39.156052820435825,29.795980912080825,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 04:00:00,22.67551147454864,4.753942522895945,-11.536373108911052,-38.96582710635564,29.645522230378987,True,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 05:00:00,25.019649438812554,4.206432865933748,-6.321481163401341,-35.547563468147644,29.647765638293578,True,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 06:00:00,39.8563331487854,4.556199172216785,36.76901287302396,-7.643519447978222,30.07890721824504,True,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 07:00:00,81.25754178367056,7.081533533005314,150.3674599541537,62.02838463747784,31.224284269122666,True,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 08:00:00,134.75453614988746,13.901506398928452,298.91525316157663,150.2592106127607,32.538182305009954,True,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 09:00:00,179.02287423921106,22.889592583664946,428.0434006884265,226.13093386555053,34.11307527861983,True,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 10:00:00,227.49975431521023,25.679064250106688,554.1225952872533,300.94377672193633,35.96917266217002,True,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 11:00:00,262.96483181704417,17.879335357989373,616.3964122344895,335.5522450594559,36.68974588359979,True,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 12:00:00,258.13237339440184,11.726031308523133,581.7540769498472,311.8956722469223,35.9491920828706,True,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 13:00:00,236.59904513529008,16.818379153858185,541.5155897087585,288.0981654196102,35.376796963975096,True,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 14:00:00,206.47954314162078,28.844021634826237,494.9308542367701,259.60728946032305,34.75254695539599,True,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 15:00:00,163.23715017624974,28.645406609806315,380.54554736717495,188.66299058111886,34.152674200862485,True,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 16:00:00,115.24179756102008,16.635749613341893,229.91006620686014,98.03251903249814,33.67630449503027,True,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 17:00:00,68.51703056361953,8.32386921318493,95.60932871925758,18.768428942453124,33.28759347083946,True,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 18:00:00,35.66262998818872,4.657658537252927,9.377959285929196,-30.94232923951245,32.73902166555543,True,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 19:00:00,25.345802723967832,3.205349841933178,-13.479208598410834,-42.03036116431184,32.14331375940717,True,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 20:00:00,18.843246579663205,7.116005652582491,-16.201819224557664,-42.161071456803356,31.835160089420455,True,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 21:00:00,7.833783556036729,17.280503228191677,-17.75706100562879,-42.8713477898572,31.55878492207545,True,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 22:00:00,3.2408167858486823,22.06512822414192,-16.791360286891408,-42.097305296882006,31.054684582298602,True,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-19 23:00:00,6.605533790246138,19.60062470921679,-14.144095011664836,-40.35025351112776,30.646817848739172,True,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
